ts,D,R,P_gas,tau,P,R_share
1965,54867.017889204355,15197.498209358837,6.1449794561733935,29.69264415805085,8.652156930747392,0.2769878661903566
1966,50673.13430317139,20910.24292159899,13.871815350778673,29.698772361659646,10.199056160570645,0.41264948792185363
1967,53302.4778501625,17812.038877752395,16.455026706627223,29.69640318166546,10.71510613674181,0.3341690592287933
1968,54250.23454957312,19287.991041698555,13.24511365903524,29.698939251882415,10.073757544777653,0.3555374682126665
1969,54156.23468702842,17752.406071440968,15.790152902686028,29.704083502170327,10.584051456079788,0.32779985857645033
1970,59017.86705251171,18577.813208835065,15.950402448357758,29.704704676905646,10.616256658897964,0.3147828638453721
1971,56367.96813303489,20365.677108502547,21.724081410585853,29.696803174721804,11.769017075797622,0.36129876209902057
1972,57362.03979040106,18517.27632598473,19.37552085063286,29.696846627693184,11.299315827049869,0.32281411877342975
1973,58087.9504123913,20264.17139476433,20.56936917074143,29.700010113437077,11.538876362507555,0.34885326906699715
1974,58111.02581848165,18926.11971609703,22.12002173349697,29.70899576787867,11.85125328866906,0.3256889626284615
1975,51483.43639070621,15339.636128084741,15.105928196975379,29.71740583179998,10.450537097345071,0.29795284082578943
1976,53042.41607310042,15862.31580087487,16.560580781740153,29.720988804229947,10.742363357405518,0.299049646965821
1977,58535.8926349017,19136.24437972111,17.458345195818133,29.74170897216266,10.927096282204293,0.3269147102458506
1978,58621.69773557804,23758.57886203168,14.34305202988955,29.72289754848137,10.299334793098254,0.405286434541666
1979,55173.272881805366,17067.719528884034,25.776734304848983,29.714030425728826,12.583854467402002,0.30934759961489433
1980,52688.05999996903,20254.068367847838,17.85788489867257,29.707374276469956,10.998420548852003,0.38441476812506936
1981,52103.20157688701,19400.60221971615,18.46447389729783,29.7365989919306,11.127044527442216,0.3723495223434074
1982,49325.19186361654,16128.96769959483,20.807554525058805,29.742234442652776,11.597069515674956,0.32699249795502466
1983,54586.443701328935,19057.065378018095,23.366093389296168,29.74224498524554,12.10877992417062,0.3491171815897972
1984,55657.701658860584,21044.135189395518,20.15076794503028,29.750258566706176,11.4677182306826,0.3780992488403505
1985,50626.355072786726,17220.07640081517,12.78568038220824,29.75162340729906,9.995041928266414,0.3401405528021414
1986,56243.417866353804,20314.594043013272,8.557764262111267,29.761233441732998,9.151861212855502,0.36119060351710885
1987,55625.24887095021,17773.057763690344,20.807602946861245,29.760131940385218,11.601553574468554,0.3195142156563396
1988,58350.43898506398,19594.89274177957,19.89826214067782,29.760251829501826,11.41971538551102,0.33581397299847726
1989,50553.38921761954,14672.236343837752,26.13243144742446,29.755757179257436,12.665425584299252,0.29023249619679287
1990,59164.456835702855,22868.357287067938,20.16875417461162,29.762484395629453,11.474371933829687,0.38652188341004096
1991,50558.41285818387,18698.144709056975,13.847512301608264,29.771884616866053,10.212473614538165,0.36983250960636743
1992,52382.644552012374,21405.82415071052,16.307150824916505,29.76593004818466,10.702912677029467,0.4086434416165454
1993,58210.190963174704,27481.4221736496,24.51308606511733,29.756280081950987,12.341687233511212,0.4721067173793515
1994,55360.11730528053,18124.95321880073,9.77393122238324,29.759946302673182,9.394772820144944,0.32740091786387665
1995,62092.765465577744,17915.949419587505,25.80119695950005,29.77478425679526,12.603935456098824,0.2885352147750536
1996,60085.89629219929,24612.710719363597,15.025420501750599,29.78880549945566,10.452285475214035,0.4096254235714707
1997,58403.11090542538,21591.616340906123,26.349315232895428,29.796269247237237,12.718930358388395,0.3696997643819066
1998,58341.10067820972,18947.428241052705,17.272830370118864,29.78620539271108,10.901117422201542,0.3247698110044319
1999,56556.08556103634,25379.12528060187,27.386156283658917,29.78451176585039,12.923359198194381,0.4487426070747464
2000,55228.555373349205,20999.747297015394,26.345708712245823,29.786904239569754,12.715867802341602,0.38023350701562836
2001,55430.993074223356,23927.936727917244,24.937648205209726,29.784092367104382,12.43355273281804,0.43167072067204704
2002,55770.04591731851,21971.53059365568,23.408489579285593,29.78185732302722,12.127162246613924,0.39396651432257057
2003,48311.66903113829,18163.029511189452,15.923721329367277,29.779012877940485,10.629497485358577,0.3759553307811172
2004,52785.67703606234,20527.80975926613,25.718040928321088,29.77913672033991,12.588392365749195,0.3888897691932956
2005,53986.077021580364,22360.09676100083,19.20770150120881,29.788352237310217,11.288628359569316,0.4141826558737101
2006,56180.689195433384,21705.64088554271,29.995801618033262,29.777986878853298,13.443657043319977,0.38635412267792263
2007,55607.223171444864,23092.607372237057,22.913960871638658,29.77166366737547,12.025708091171598,0.41528071454025517
2008,53217.563237122595,19135.58341619458,20.580938310793485,29.786401169188476,11.562787954455816,0.3595727096885621
2009,51263.66006167031,25494.142498112553,15.652430810893366,29.7936739942005,10.5789046607288,0.49731412988153867
2010,53959.77752930537,17870.234971006877,13.177118495683748,29.798966898285386,10.085165423708096,0.3311769578979753
2011,47550.0994390151,19141.381460931654,19.10898762986357,29.809217905378002,11.274102002317214,0.40255187027487166
2012,56354.982137672494,17320.072483947682,22.351835205123432,29.79859268540953,11.92001521237707,0.3073387982208136
2013,55045.381556358014,18455.820716184582,26.385615714369592,29.789921218044267,12.724603447384986,0.3352837276146166
2014,59553.067183807034,18568.686458779095,20.815050175128036,29.783364780122714,11.608851230056285,0.31180067353152335
2015,59407.064191090714,23481.133431556318,27.124757843582184,29.77175100446963,12.867889319833845,0.39525827022904436
2016,55792.230718552026,21162.731125686307,17.12920464995298,29.786622637077503,10.872496589259972,0.37931322790162747
2017,54472.469980193455,22594.00379400451,14.382900456218483,29.777107980917485,10.320857086473069,0.4147783972751711
2018,53905.0767976867,13676.05628630107,22.944765048238207,29.792870262957774,12.037170575387085,0.2537062758973375
2019,56788.34907497706,22740.801050977945,20.975230563180066,29.796476266324774,11.644165179217207,0.40044835642172844
2020,54455.60958839774,17194.048506608833,15.973048857729548,29.798166554486052,10.644151410167423,0.3157443032328515
2021,60038.28974461698,16274.538680192878,15.940115104925436,29.797609850059743,10.637425483500023,0.2710693250826994
2022,61067.655083197955,20974.15585965025,12.08833812821107,29.805944902839567,9.869153851352106,0.34345769181861124
2023,56678.65544759913,20805.34108371042,21.962629823715186,29.80272245383413,11.84320657820157,0.3670754170050045
2024,57858.302799465186,21656.382566091925,33.03064673344741,29.793326897741032,14.054461071124742,0.3743003427036596
2025,49805.9913842611,20929.517863899036,18.509680829199326,29.802839543961397,11.152646051830214,0.4202208867287571
2026,55366.055286914496,17089.386752234597,21.30901370468258,29.81282051458719,11.715007869583314,0.30866180846143093
2027,58758.01163078024,19837.467580909415,13.789169401419754,29.804031683900043,10.208841801258961,0.3376129829845639
2028,52693.392841923676,20101.177020990766,24.6940695869583,29.815564406253024,12.392705018954917,0.38147433552614135
2029,59340.6001383796,23234.59066765448,22.50198099152543,29.8160075578642,11.954398087771136,0.391546270402936
2030,56662.56496653201,14364.398905135064,16.43608468310708,29.79018994362169,10.734764422526839,0.25350774208014515
2031,55220.099544638186,19811.929004878188,23.322385161856488,29.79870341214526,12.114152885407613,0.3587811171702588
2032,54828.68349269049,16805.478806989086,21.708899000898683,29.802573264186936,11.79242311622647,0.30650888798432513
2033,50633.01174980341,15535.853929754105,22.4170456189795,29.805370911995297,11.934751851794726,0.3068325069526291
2034,49390.84683795914,17442.010563151038,17.834881621684495,29.798027805897036,11.016483275811158,0.3531425695205138
2035,48599.51842734208,19059.881913886515,24.10331722983281,29.797757522531185,12.27010282659936,0.39218252630181266
2036,60854.33081336266,24186.5831713475,15.635218184814711,29.805372087746548,10.578386658899579,0.39745048294962937
2037,56260.898905129674,20823.79160250302,20.73674360865717,29.801978170418508,11.597843264336062,0.37012902402461223
2038,48512.36286835432,15085.338384157585,28.826897094797012,29.79768357015873,13.214800311499085,0.3109586400706547
2039,53937.29416230973,20937.428697564897,10.354678322207425,29.799586201921215,9.52083221492179,0.3881809242146882
2040,54621.816435783534,18413.66112142303,18.13668848552233,29.79926822847439,11.077154754223063,0.3371118414392381
2041,60122.45556655878,18714.940728142214,18.9454144838381,29.803153879355705,11.239871366606547,0.31128037855046975
2042,54884.430051173134,19021.85644865897,20.693053233057867,29.798826551924932,11.588317284592808,0.3465801946184624
2043,58333.89548755452,14577.827375981535,18.013187889060205,29.82026538779512,11.057703924760823,0.24990320386012452
2044,54610.90325778327,18028.207782735128,20.309498847705814,29.822842304143734,11.517610345577097,0.33012103274753485
2045,62276.608471254105,22870.29244892321,20.595186732739503,29.84147425195279,11.5794059095361,0.3672372823494358
2046,53430.11206529052,17368.937726505308,28.296135401166303,29.848463371625805,13.121342923139713,0.3250776959868775
2047,55161.7615232667,17007.10538985553,14.556497065254748,29.859476094070857,10.376168436568664,0.30831331197938805
2048,51049.88618539039,20057.11154586032,16.420607531895126,29.86488534174465,10.750342841815188,0.39289238516657704
2049,53010.57464381554,16898.007132853916,12.599103783780919,29.853297321812995,9.983145087209433,0.3187667224208315
2050,61462.683623802106,17658.22941182867,22.306296799503965,29.861378421520534,11.926603965280925,0.28730000661719113
2051,59336.45972353169,21724.042342680736,22.661713199955713,29.855511968259208,11.996220632055945,0.366116253714837
2052,59291.54504452691,26802.68362101563,18.867901126990017,29.86737150672041,11.240423102078106,0.4520489995814291
2053,49792.075744451635,19046.225416731297,24.86202182603535,29.842867025937082,12.43312112169134,0.3825151920655493
2054,54974.399644446385,20663.74142450069,19.196672886197394,29.841304691093317,11.299660750012809,0.3758793467167618
2055,55940.02366551868,19236.354844916477,22.34252651325116,29.833911273187606,11.926983120947133,0.34387462829719406
2056,55600.70424071863,23671.969703548802,16.696023887686433,29.85312038602602,10.802484874043792,0.42574945815547544
2057,50695.00707153676,14200.47223546498,31.462492743355256,29.829702953243483,13.749924286981923,0.2801157955343887
2058,55780.60183641746,22210.91297400943,21.24187886801598,29.82990569315912,11.705852196892977,0.39818345881504275
2059,52451.5782392875,21698.59871757702,22.744410648430406,29.82844291778396,12.005992859132071,0.4136881948258374
2060,53827.4880383329,20002.0066272984,18.584313956057116,29.82068600867028,11.172034293378992,0.3715946509161657
2061,54841.80222131553,20105.814949709318,17.53032252965171,29.824521762394944,10.962194946529078,0.36661477441189433
2062,48812.91065136405,18989.354729576586,22.423813366741843,29.824366122842036,11.940854204058878,0.3890232005463485
2063,51812.96447738736,20210.0640666247,21.443566838315867,29.824532503297334,11.744846493487508,0.390058053432649
2064,54665.8019237808,21078.571191561696,21.610762601004915,29.82436777697917,11.778244464445775,0.3855897187962419
2065,47918.91736840132,14094.629554168465,20.56675788456938,29.844066752242878,11.574368264974595,0.2941349748327733
2066,57575.55906780353,19281.946447442344,12.375028381302567,29.84184694110684,9.935467411537225,0.3348981192650699
2067,55573.792725562154,17447.822177147504,20.912517039040303,29.84605183177143,11.644016365750918,0.3139577365775517
2068,56304.590487947025,23761.106232518858,16.65856061794536,29.855129746378257,10.795494560183636,0.4220101065756856
2069,61397.570742550815,23239.016411051885,27.195876565104584,29.854532509823994,12.902808440476916,0.37850058446931967
2070,61486.805726101404,19414.899377846188,27.315205489446818,29.854421397864808,12.926646447355566,0.31575716364794804
2071,51604.42760584438,19471.595919526637,24.577212834105268,29.853618467594423,12.37884718371966,0.37732413327497916
2072,56053.03132628679,16431.61222975106,17.142922340203175,29.841797805720308,10.889033919470712,0.2931440430777424
2073,63121.076952089716,23144.050689225645,18.77390924450398,29.83926543652162,11.214598208031202,0.366661213762124
2074,58709.444796837284,21656.397566873125,17.574595972274622,29.825467907683993,10.971286171375922,0.3688741673816641
2075,51054.07677925437,17108.513618714096,21.581927552784503,29.836765552245286,11.775576898618223,0.3351057290231145
2076,56935.88640318941,23707.193024084194,13.76314960859629,29.822774708159738,10.208323598759193,0.41638401580687734
2077,56320.15315525856,19635.423258349383,13.841166751091759,29.817437140442703,10.222592635329027,0.348639379659003
2078,57416.17185515054,22395.81428343434,14.5034389467697,29.81992165458136,10.35566820299928,0.390061084879265
2079,50859.97791918635,17803.934244761767,15.766062548739232,29.80795850845628,10.605202136861916,0.35005784456004324
2080,55254.181118509056,21823.732514130144,20.223362483571602,29.80165185793107,11.495085461197089,0.39496979364009843
2081,50794.385477827374,18019.598771836932,14.911861662539792,29.796656533600522,10.431536465908088,0.3547557196002066
2082,51857.38207590612,22774.12731144679,21.525465848519207,29.79950867469984,11.7549703383788,0.4391684732197089
2083,54891.51638108724,20007.807838850462,12.430626769965517,29.80829600994772,9.938199356480034,0.3644972694859658
2084,53449.65677599291,20249.68156581294,17.29250645438648,29.8095915270387,10.910899172636972,0.378855221665486
2085,55660.27777450731,17834.068573314253,16.023771184917646,29.82536146215186,10.661094602521494,0.32040926287799354
2086,51372.5902149158,19643.600894754756,15.69975390463722,29.819098241319058,10.59472534125721,0.3823751306402169
2087,56535.48083096199,24221.670297644767,21.784866168444672,29.828475968302886,11.814092225764657,0.42843308205100866
2088,57877.98310431752,20730.907349395497,16.138402857628158,29.814029511714033,10.68118794945414,0.358182960730175
2089,60935.673149082715,23553.723696198016,19.175975312788058,29.82533595374718,11.291529050994408,0.38653423321627123
2090,61078.92037478117,21406.38020342439,17.67826044170298,29.815486464120944,10.989523704370832,0.3504708346525204
2091,53088.637196288524,13953.377284029135,11.825785059970729,29.80813159048785,9.817189909616108,0.26283170977695824
2092,47868.75972592305,16707.234162656296,21.80167184958201,29.821971970349466,11.815827362503768,0.34902166378061783
2093,56940.24745813726,25640.233925276003,19.835242610430853,29.822568373332157,11.42269061541921,0.4503007111819601
2094,54369.57844881282,22015.68036759419,18.111594665075078,29.832754563219797,11.080507573819965,0.4049264496012459
2095,56715.619791868594,19023.814814534606,17.7394459733612,29.842440705472935,11.008499371040473,0.33542461290817244
2096,57023.841437118324,16566.83814016518,15.828192677783914,29.853991445260064,10.629136396871798,0.2905247651271243
2097,53974.02358043239,18161.347086441776,33.14589127341163,29.85822988063941,14.09373572484218,0.3364831057921342
2098,55499.38077949044,16476.437973677996,23.72734946452389,29.85398748694793,12.208966764641762,0.29687606856627835
2099,51323.00096673973,17871.758267437195,22.46614779623781,29.85918282359848,11.958025265147182,0.34822122500239466
2100,50776.43769218065,13853.372219013843,20.144921802227906,29.852218518977963,11.492038990190071,0.27283072323813695
2101,54925.13165134767,27205.549090770637,13.38859035962638,29.8458600793094,10.139183091752626,0.49532059865537176
2102,48641.35515789516,13251.406165551376,19.87597029812732,29.847712382104216,11.437122155151519,0.27243085893754115
2103,57624.690942456284,22471.913518023215,19.511496156542265,29.840301998810713,11.362374731011132,0.3899702219741803
2104,48519.05628290732,17170.701039004645,21.480791379604906,29.815754059548752,11.750096790808168,0.3538960226036729
2105,54754.93968473904,19177.15263649968,15.936901428199192,29.82042947655898,10.642487654779584,0.3502360288754846
2106,45480.71436718854,16639.233454771496,16.366101114970043,29.828943839671226,10.730456182911816,0.36585250883340675
2107,52025.77542519595,17388.135302617557,21.894540039145923,29.848922237542233,11.841138567214742,0.33422155000108905
2108,53455.13099009818,19026.899277439003,13.9274123278805,29.84932252113294,10.247813095859335,0.35594149569970135
2109,50761.339419811244,16030.971583123068,24.36731694570609,29.837973834946897,12.332956847877941,0.31581064972581213
2110,52748.08334440857,20022.25637713193,28.519010040497832,29.848386632597563,13.165898666248957,0.3795826332949468
2111,54255.71657278992,18186.120071439884,32.623313495714285,29.84124705603376,13.984974463151298,0.3351926989488976
2112,51560.0120176014,19399.63451907384,14.792727307975984,29.870942606872728,10.42628111331338,0.3762534910281101
2113,57877.96490501568,20000.46801849686,13.037206854744863,29.860059913507513,10.07245634932585,0.3455627379317829
2114,57728.28694484558,23345.500900786035,13.013759649339391,29.8679631257705,10.069742711310504,0.4044031468158869
2115,55668.18002631314,17456.441900711132,14.51136958258826,29.883006756402313,10.373025605618231,0.3135802516349529
2116,60660.3111611039,19944.42343537043,25.634416381616113,29.88204486514089,12.597394492608446,0.32878867670825646
2117,58833.36552356062,16988.731420829143,18.282409028141327,29.878069246382875,11.125999117223984,0.28876014944318923
2118,57577.38647375174,20847.063776702846,11.920486971259525,29.884106640522347,9.855124054382491,0.3620703379130722
2119,54844.15848094467,17678.114550345632,17.930741769109716,29.86694248538042,11.052883975167049,0.32233359103299586
2120,54429.10429476913,20532.65464318159,8.557411477150257,29.873082091815217,9.179752818383855,0.3772366808019449
2121,55733.3522638365,21840.118970486503,16.747953152008698,29.86444091249613,10.815700858525773,0.3918680302433166
2122,53299.475433455686,15509.398112620293,16.528640450590867,29.85370428948672,10.769154162489855,0.29098594285386076
2123,53678.03631116956,19310.27918882996,15.86602515237013,29.852625518981935,10.63636141021951,0.35974265297055574
2124,55210.23608499688,16567.521926009824,23.789892743850764,29.848594199445,12.220127098631403,0.3000806209287696
2125,54323.129662964595,20504.553926675188,25.645100235493068,29.874146688821796,12.597556719304063,0.37745531330560284
2126,54197.76078515996,22800.322492123778,24.679789427317466,29.885602566759058,12.407358527153258,0.4206875369354152
2127,50636.93662371376,19309.33424112763,17.460090018710464,29.889536686026407,10.964402175248694,0.38132903624515246
2128,51317.76577087845,20335.70339661005,18.93432019846186,29.896338415383738,11.260948643538306,0.396270240746725
2129,54447.28188783834,20979.244612236682,16.92612308745375,29.893437584086982,10.858584013512495,0.38531298321657315
2130,54286.33017450919,18170.99281685702,33.2633768247519,29.8985137826298,14.127303810607831,0.3347250174849622
2131,47489.867906031184,14657.473894759012,16.20340658652165,29.890492733389088,10.713304500651603,0.30864423383450856
2132,52887.40652741667,17065.89140645189,17.653126825991144,29.879343557263297,11.000461254514054,0.32268346147026483
2133,54330.90455199021,14086.569471995337,27.201902292328203,29.895140067813887,12.914165475419113,0.25927360474029376
2134,50345.50678324697,19311.81728356068,24.5345906182358,29.898953658684,12.381656538318161,0.38358571633222494
2135,52790.79649191011,21037.634720644008,18.793356035515934,29.887878565631873,11.230640848511156,0.39850951526878187
2136,55893.190341682355,14589.054737913346,20.660839272151062,29.89962184177702,11.607073314874468,0.2610166757118095
2137,53103.33375040691,23008.52943764344,20.74933509472364,29.909835768199297,11.627325960994552,0.43327843682633455
2138,54317.60205526867,17636.993469618435,17.921176750659257,29.89774607260901,11.058671868284105,0.32470125341086725
2139,56223.44959817005,18172.253072081352,18.30593055028418,29.908370157652715,11.138278649470015,0.3232148365487844
2140,55771.88486717942,20840.068524053684,16.898816969545457,29.923850057691627,10.860725908331998,0.3736662042834709
2141,58742.734403618386,22397.091889995525,15.215810836072613,29.930919298991377,10.525891991962368,0.3812742480815794
2142,60017.23590500818,23809.397932718366,20.65930140050162,29.936637319771904,11.616019610043299,0.3967093381375062
2143,53410.74310041056,19354.426124526148,16.11584212699377,29.937452010220102,10.707531427953779,0.36236953468594174
2144,57313.29131651601,20719.420906763866,18.034601086253478,29.94946922548649,11.094287523622318,0.36151162201346365
2145,54136.00277703904,18870.216063064465,13.80746527329161,29.93064295305804,10.244153792922832,0.3485705463105965
2146,55558.6787951946,15140.929305171689,20.520412954195802,29.928098802974713,11.586107291582838,0.2725214067992067
2147,53295.93664127845,16524.469043089866,13.744023383026065,29.933789058005033,10.23225194110647,0.3100511987304382
2148,54922.486648009675,18421.539618970422,25.944983906856088,29.941037527508627,12.674256163248375,0.3354097882900209
2149,57330.45999068195,21178.693012575422,23.878033383426697,29.92381530458177,12.256560502830782,0.3694143220901706
2150,54546.802477252095,21309.668863780702,21.913060492504705,29.9189563165525,11.862351177639066,0.39066760829230224
2151,59568.85176303467,18608.46328493834,19.35331013447386,29.925381189545636,11.352007324281182,0.31238579784889836
2152,56201.390953705486,24740.710825863272,18.754628216063885,29.924958828717788,11.232165350392224,0.44021527592160176
2153,51478.000141882076,18192.566126577418,20.50963993367131,29.930606502941078,11.584579612469533,0.35340467921122865
2154,48282.44344231459,20097.760948507366,23.205203212513872,29.932047855846942,12.12405260646451,0.41625401524094674
2155,55501.04019127105,17901.20063180828,23.711915571131215,29.930682991634654,12.225053862134907,0.3225381104591207
2156,53472.00200794658,18585.731504122894,20.157059307669925,29.929301419071624,11.513737216301891,0.34757874787184573
2157,55634.16357837197,17878.342468850256,25.84821022851791,29.908238586620104,12.646701692358608,0.32135546432121687
2158,56643.03086340829,18643.505924030473,10.417094327155748,29.881900233349462,9.553893923768516,0.329140330943595
2159,55847.49294779614,21315.934661529784,18.38583125237237,29.87848310746541,11.146787027340826,0.3816811379779395
2160,50839.485459539195,9460.10382308476,12.359779442708694,29.86680696695376,9.93865763028018,0.18607788292062125
2161,56049.25963880893,20002.43124457677,15.590698038374164,29.88088471915662,10.588360787463987,0.3568723543089753
2162,53279.67342906299,25809.867587985504,24.46302009513363,29.889422391569603,12.364959616919126,0.48442240589835783
2163,51942.76615392654,19248.97030877563,20.525976256571756,29.862727637727932,11.570877160746335,0.37058038556771267
2164,54484.8919784585,21913.432230005747,14.388885658963353,29.857000670556022,10.342027299431678,0.40219281775706894
2165,55908.94979044999,14509.349450957117,21.949443058067672,29.867774753433103,11.85683229997181,0.2595174744891293
2166,58591.99519703074,27547.259990612347,26.510873685962174,29.851683227826367,12.765095544149027,0.4701539843109551
2167,54196.241303990995,28212.207718943875,22.984792081256078,29.849853040729165,12.059421676433507,0.5205565375041301
2168,58725.93643227293,20737.13590181087,24.4979917708163,29.852362348803986,12.362688941364256,0.3531171601789009
2169,58226.507280776874,25830.03819881473,26.107649433680525,29.85534736859758,12.685366728885501,0.44361304507341387
2170,51671.78150290224,23787.573432106612,17.91339572280548,29.85532521807034,11.046510449078681,0.4603590729839756
2171,55362.647056608526,19278.489004034185,20.092655665814316,29.859677729044343,11.483450565423949,0.3482219516043345
2172,57044.19821046293,17982.591518850873,16.624641217123802,29.858240343820054,10.789488329379774,0.3152396226607414
2173,55747.42288953408,19060.796702246505,18.355862379880403,29.847769957697825,11.133114965400537,0.3419135040558968
2174,57532.55170294821,18914.498452826625,21.209796081058055,29.83241326863282,11.700062533369817,0.32876168174298737
2175,59050.892609384566,21178.75423187882,18.867110400935864,29.826648488952753,11.230084202425362,0.35865256723508054
2176,58604.72292949796,20477.81451036766,29.562191594805455,29.827851050673548,13.369401081629478,0.349422597475679
2177,48378.81260092214,18873.91421621234,22.610201451892095,29.830583156815266,11.979686079582237,0.3901276860989471
2178,53621.803672512244,15840.272781319121,26.31600289427788,29.825256510743504,12.719514706541453,0.2954073100200321
2179,60404.29344676292,24272.501528533914,17.027249055444706,29.82896965567543,10.862692225007798,0.40183404429564906
2180,55161.53220655825,20333.77078861598,22.829865979420333,29.82694124475106,12.022708507071831,0.36862229846107253
2181,51263.02164736734,17356.602117913735,13.105500678612543,29.838088095194504,10.080622159521134,0.33857938061684856
2182,51032.92502312201,16982.696957004362,18.64058943998292,29.84628553401264,11.189689271499745,0.33277921948055766
2183,58703.34070938841,24514.01489512308,14.465108655618039,29.8651118279212,10.359299688103908,0.417591479443734
2184,55532.95624681936,17917.812637817253,14.357452493633234,29.86617447669757,10.338034117901039,0.3226518782501065
2185,60234.729749305654,22237.56676007958,17.365268667074538,29.876112003597257,10.942081734314222,0.36918181342609774
2186,55284.30017680263,16596.566309693775,19.578346213279303,29.86767393166111,11.382587725571138,0.3002039685157798
2187,57385.11923409907,19334.424338359902,29.478041689178426,29.874661596901653,13.3642737370611,0.3369240074153424
2188,57034.49879288467,19200.88708171625,24.886438076057278,29.877034468996065,12.446546232460472,0.3366539110204586
2189,51847.3368213563,11700.560383097994,15.462572915775661,29.89114834895697,10.565301670394376,0.22567331516781874
2190,52999.88243862503,26534.602608941463,20.510859339167684,29.892764924274577,11.57536309890218,0.5006539899342057
2191,59194.05737832564,23358.600221874196,19.133458013729605,29.885488862886508,11.298063818467547,0.3946105615396982
2192,57062.15513726324,18631.444117440915,18.106612369574528,29.896964645036412,11.09556363517401,0.3265113992386531
2193,51164.198410075645,14844.95225501076,22.862253106267406,29.890956113816948,12.04518964970772,0.29014335641555516
2194,57294.746651740126,14307.286464952345,17.153080080479555,29.877874660562185,10.900084681236457,0.24971375738717594
2195,61965.48811599324,22919.896680198457,28.386693106564138,29.879684862179385,13.147259836857675,0.3698816450423934
2196,53300.42543680886,18909.444098161413,25.486275044687027,29.878337479680024,12.566839378857413,0.35477097871535374
2197,56163.28061469936,22292.45187543628,25.56138339725321,29.873178734195406,12.580571362999493,0.3969221817430974
2198,51005.479657280564,18082.006005694442,20.74595509421344,29.88101008176452,11.619443539283818,0.35451104718928766
2199,55431.409014497185,20847.737288796838,22.86139526098023,29.89072569996943,12.044960477188404,0.37609971782143314
2200,53153.59379007099,21465.935563622043,21.618484763706775,29.898296296306132,11.798271026817888,0.4038473042556879
2201,56878.219960386705,21909.04089181424,18.86591444831814,29.909769470529582,11.250625257296024,0.385192098259632
2202,57178.19132656307,22822.250150444223,11.92189034335584,29.91651552442319,9.863506949776966,0.39914256853804625
2203,57511.48686016844,20516.859325305184,15.62678122577676,29.919733974197687,10.605289738704773,0.3567436775750418
2204,51784.56865740086,14309.110442637026,22.429832700936288,29.918578930125225,11.965611272718565,0.2763199697057247
2205,60392.159731342195,21733.628237989335,25.259655145711477,29.91533069080746,12.53076370184416,0.3598749959377601
2206,56546.97921532486,21344.05859947937,28.85473859971028,29.93668299975858,13.255118469881701,0.3774570966594603
2207,56543.07465921655,18873.358084486226,12.614869402538151,29.953836460543965,10.011432995643622,0.3337872621578398
2208,54067.602730542705,17437.395017829476,18.610077581002884,29.944194212601015,11.208064069350831,0.3225109702890363
2209,55720.53892565389,16286.53662484484,12.018007158389675,29.94875506127445,9.890790196996548,0.29228964649059547
2210,59812.80081989327,25720.855674865343,16.768637293550594,29.945388701677814,10.840074634129572,0.4300225925268958
2211,59563.89964305339,19419.05585342318,27.564860315463186,29.944028952739693,12.998979301277561,0.32602055892571025
2212,58529.908490167734,24794.394377102206,19.897283831424083,29.936607615503448,11.463608670160678,0.423619223345742
2213,57795.25265184443,21782.292426567226,25.984021951725328,29.94052089570727,12.681934614271883,0.3768872256304962
2214,55978.993547734215,21500.942220667137,15.0415309505531,29.94009023212273,10.493328748141302,0.38408947460502174
2215,57463.6796771525,20991.768851282544,17.392125657750082,29.943196677881378,10.964224301020362,0.365304988633174
2216,59029.54001850682,23748.002008784377,27.988036063480816,29.948380343172637,13.084702298489322,0.40230708220560335
2217,54522.72634284752,22979.21115986015,19.309046211987173,29.95602066058091,11.350814407542662,0.4214611539298904
2218,60462.452639631214,27082.61212661789,15.735443867512398,29.961416179354796,10.637442818341178,0.4479244712091963
2219,57006.977588132075,19413.507400491922,20.339712115536578,29.966134008646,11.559475925268817,0.34054616157257034
2220,52920.06727122392,23535.279342781396,18.646014211062393,29.964521252604605,11.22033315536363,0.44473260440428536
2221,62153.90764647746,24296.919056212995,21.302262450088303,29.96846586723548,11.752568956826531,0.3909153901378236
2222,50956.17711950075,15662.061571706154,25.806519789247936,29.960335016335794,12.651387711933536,0.3073633552802833
2223,50613.4116635917,15519.122808837848,20.38602786830321,29.950140733796935,11.564740757109876,0.30662076115294534
2224,56722.56914649082,20470.319675347382,18.584564694328034,29.949976515945288,11.204407067851928,0.3608849172977524
2225,52424.25961452351,15675.694419146519,17.30775771677184,29.948101686811434,10.948576965057226,0.29901603826949913
2226,55759.60387065772,20065.56868393978,14.536461570929683,29.935070566216964,10.391059955740179,0.3598585228561649
2227,53558.637668692994,17065.92037522582,22.452759398565853,29.921608458444954,11.97095399432441,0.3186399265939784
2228,49976.89243386311,20813.813120124498,18.060907379603208,29.92131993145715,11.092511458784928,0.41646873397877715
2229,52173.93208586494,19849.225664681926,24.144766880836414,29.941534702717405,12.314337051846636,0.38044335305253935
2230,54557.278842143576,17504.34064022984,29.15969886245027,29.947688802059588,13.318861973004951,0.3208433597078224
2231,55320.59620778414,20835.35904462204,18.883598921256837,29.9660629193495,11.268235514088744,0.3766293292712255
2232,51547.19160447801,19383.40705964411,19.57462352705266,29.96651112399421,11.406552486409083,0.37603226201677753
2233,55583.11062654694,13281.03026394335,17.52524051622309,29.97025713502396,10.997612387000608,0.23894003257889318
